,Unnamed: 0.1,Unnamed: 0,date,RV,RV_weekly,RV_monthly
637,637,637,2012-08-17,0.0040817828014696,0.005042691788041717,0.0057055437341167045
638,638,638,2012-08-20,0.0048589575977607,0.005307561978169557,0.005694858201960833
639,639,639,2012-08-21,0.0093797960966247,0.005377370998903918,0.005758530726414619
640,640,640,2012-08-22,0.0040643863658911,0.005084019347387438,0.00554196292586749
641,641,641,2012-08-23,0.0073374912353345,0.0059444828194161175,0.005634982130500233
642,642,642,2012-08-24,0.0033796957924466,0.005804065417611517,0.005425167818726348
643,643,643,2012-08-27,0.0061855527764092,0.006069384453341218,0.0054146784816569244
644,644,644,2012-08-28,0.0059075370132784,0.005374932636671957,0.005442912780000381
645,645,645,2012-08-29,0.005285535869513,0.005619162537396338,0.00532005716476699
646,646,646,2012-08-30,0.0123129212811186,0.006614248546553157,0.005622770165647724
647,647,647,2012-08-31,0.0062040135687817,0.007179112101820177,0.005538923722453319
648,648,648,2012-09-03,0.0066586427266661,0.007273730091871558,0.005569687783139053
649,649,649,2012-09-04,0.0044459367025661,0.006981410029729097,0.005600183514257291
650,650,650,2012-09-05,0.0069422687506759,0.007312756605961678,0.005814806715948143
651,651,651,2012-09-06,0.0060854654291493,0.0060672654355678176,0.005947025257587243
652,652,652,2012-09-07,0.0253651761531665,0.009899497952444778,0.006818364452796533
653,653,653,2012-09-10,0.0071576908540597,0.009999307577923498,0.006989739388269081
654,654,654,2012-09-11,0.0072546281133208,0.010561045860074437,0.007166883267611905
655,655,655,2012-09-12,0.0090184675218051,0.010976285614300276,0.007166298340414391
656,656,656,2012-09-13,0.0083081835908933,0.011420829246649078,0.007298538291243904
657,657,657,2012-09-14,0.0140716780757341,0.009162129631162598,0.007824086110317383
658,658,658,2012-09-17,0.0109686642668255,0.009924324313715756,0.0081520328467629
659,659,659,2012-09-18,0.0072143666328999,0.009916272017631577,0.008264195181769528
660,660,660,2012-09-19,0.0049314408111064,0.009098866675491837,0.00805236873960199
661,661,661,2012-09-20,0.0056286307040762,0.008562956098128417,0.008126856565229853
662,662,662,2012-09-21,0.0083097685392518,0.0074105741908319575,0.008173155484464008
663,663,663,2012-09-24,0.0145946773059529,0.008135776798657438,0.008707202223202405
664,664,664,2012-09-25,0.0073242917092945,0.008157761813936357,0.008761427886673133
665,665,665,2012-09-26,0.0062516405434403,0.008421801760403138,0.008777813769061796
666,666,666,2012-09-27,0.0447795284831849,0.01625198131622488,0.010658480083998553
667,667,667,2012-09-28,0.010081650956727,0.016606357799719917,0.01055222911617038
668,668,668,2012-10-08,0.0104137138188982,0.015770165102308976,0.010752691032842595
669,669,669,2012-10-09,0.0126229554951769,0.01682989785948546,0.011036705926581205
670,670,670,2012-10-10,0.004983983671516,0.016576366485100597,0.011062327210816915
671,671,671,2012-10-11,0.0045127830994474,0.008523017408353099,0.010946637417901271
672,672,672,2012-10-12,0.0095553446214676,0.008417756141301216,0.01111186976039262
673,673,673,2012-10-15,0.0072124884134187,0.007777511060205316,0.010247456058499867
674,674,674,2012-10-16,0.0090515929931123,0.007063238559792397,0.01033764187464523
675,675,675,2012-10-17,0.010294708449062,0.008125383515301596,0.01048240760491862
676,676,676,2012-10-18,0.0049925511788229,0.008221337131176697,0.010290697302871849
677,677,677,2012-10-19,0.0026184480212634,0.006833957811135856,0.010019757513841853
678,678,678,2012-10-22,0.0035338965747897,0.006098239443410057,0.009517958394749263
679,679,679,2012-10-23,0.0051963024664781,0.005327181338083217,0.009243084023304147
680,680,680,2012-10-24,0.0033708316214968,0.003942405972570177,0.009060058546570667
681,681,681,2012-10-25,0.0043843168635555,0.003820759109516697,0.00903400502525872
682,682,682,2012-10-26,0.0069874593642002,0.004694561378104057,0.009098711151931291
683,683,683,2012-10-29,0.0035575421478602,0.004699290492718157,0.00887241465710312
684,684,684,2012-10-30,0.0077567964743423,0.005211389294290997,0.008546801284169282
685,685,685,2012-10-31,0.0043618270012797,0.005409588370247577,0.008405731536168576
686,686,686,2012-11-01,0.0075601195800583,0.006044748913548137,0.008468040061721815
687,687,687,2012-11-02,0.0041836169394243,0.005483980428592957,0.006534901416780834
688,688,688,2012-11-05,0.0066109244936089,0.006094656897742697,0.006369628728060924
689,689,689,2012-11-06,0.0081621756947902,0.006175732741832277,0.006262412626912924
690,690,690,2012-11-07,0.0081908759060098,0.006941542522778297,0.0060513612179049665
691,691,691,2012-11-08,0.0060750164645773,0.0066445218996820975,0.0061033151604316955
692,692,692,2012-11-09,0.0036544449167052,0.006538687495138277,0.006062441913634448
693,693,693,2012-11-12,0.004325152141154,0.006081533024647297,0.005813385128857609
694,694,694,2012-11-13,0.0072154158277412,0.005892181051237497,0.005813524529539633
695,695,695,2012-11-14,0.0048747394178884,0.0052289537536132176,0.0056146267402432575
696,696,696,2012-11-15,0.0052539813147913,0.005064746723656017,0.005374592114801796
697,697,697,2012-11-16,0.0060979474385551,0.005553447228025997,0.0054272300319319
698,698,698,2012-11-19,0.0070794398829028,0.006104304776375758,0.00563965821581949
699,699,699,2012-11-20,0.0033492281279523,0.005331067236417977,0.005630864480255805
700,700,700,2012-11-21,0.0187576544125487,0.008107650235350037,0.006276643144354405
701,701,701,2012-11-22,0.0044780720875733,0.007952468389906438,0.006329368880834238
702,702,702,2012-11-23,0.0051036291852622,0.007753604739247857,0.006363621848534558
703,703,703,2012-11-26,0.004452905522712,0.007228297867209697,0.006242928808463691
704,704,704,2012-11-27,0.0044245360442552,0.0074433594504702775,0.006284214232101547
705,705,705,2012-11-28,0.002880361119023,0.004267900791765137,0.00605200302470539
706,706,706,2012-11-29,0.0034212493973777,0.004056536253726017,0.006007213614995772
707,707,707,2012-11-30,0.0067589146565076,0.004387593347975097,0.005969060999588595
708,708,708,2012-12-03,0.0087304444323192,0.005243101129896536,0.0061855765944883526
709,709,709,2012-12-04,0.0051917938773869,0.005396552696522877,0.006117998946096828
710,710,710,2012-12-05,0.0480615993372921,0.014432800340176697,0.008017971500501682
711,711,711,2012-12-06,0.0081279822049338,0.015374146901687919,0.008014976562355206
712,712,712,2012-12-07,0.0117466775756533,0.016371699485517057,0.008285055662882632
713,713,713,2012-12-10,0.005816754629963,0.015788961525045817,0.008388022792085385
714,714,714,2012-12-11,0.005399613243343,0.01583052539823704,0.008439187606475338
715,715,715,2012-12-12,0.0089791925874642,0.008014044048271458,0.008523176975985957
716,716,716,2012-12-13,0.0047162320084871,0.007331694008982118,0.008515629004109704
717,717,717,2012-12-14,0.0243171806995236,0.009845794633756177,0.009423400403382671
718,718,718,2012-12-17,0.0085739959803146,0.010397242903826497,0.00954130747679979
719,719,719,2012-12-18,0.0221540861700219,0.013748137489162277,0.010259147776186413
720,720,720,2012-12-19,0.0085723922209259,0.013666777415854616,0.010507869875851825
721,721,721,2012-12-20,0.0150230441953921,0.015728139853235616,0.010330031294082461
722,722,722,2012-12-21,0.0200918208920156,0.014883067891734016,0.011073543141913047
723,723,723,2012-12-24,0.0096827818034785,0.015104825056366799,0.011291598028494776
724,724,724,2012-12-25,0.0198559338977412,0.014645194601910657,0.012025075570162833
725,725,725,2012-12-26,0.003691571057427,0.013669030369210878,0.011990172475551966
726,726,726,2012-12-27,0.0142289416511425,0.013510209860360958,0.01253058107231956
727,727,727,2012-12-28,0.0083308792719288,0.011158021536343597,0.01276437297110771
728,728,728,2012-12-31,0.0077055687807496,0.010762578931797818,0.012809451738928754
729,729,729,2013-01-04,0.0177275361697085,0.010336899386191277,0.013237884678804438
730,730,730,2013-01-07,0.0071710765713335,0.011032800488972577,0.013332136235659039
731,731,731,2013-01-08,0.012254000130838,0.010637812184911676,0.011627012463923128
732,732,732,2013-01-09,0.0116260130890838,0.011296838948342677,0.011793585363168366
733,733,733,2013-01-10,0.0098843136335984,0.011732587918912438,0.011704901365927658
734,734,734,2013-01-11,0.0100569774902092,0.010198476183012577,0.011906816740225095
735,735,735,2013-01-14,0.0152634484028153,0.011816950549308937,0.012376523176390444
736,736,736,2013-01-15,0.0075666613846926,0.010879482800079856,0.01230925978578227
737,737,737,2013-01-16,0.0194371411707156,0.012441708416406216,0.013010255460174106
738,738,738,2013-01-17,0.0167811122385114,0.013821068137388818,0.012651395057268764
739,739,739,2013-01-18,0.0119272034591606,0.014195113331179099,0.012811071603880477
740,740,740,2013-01-21,0.0120544264751104,0.013553308945638118,0.01233013542793231
741,741,741,2013-01-22,0.0153366953511822,0.015107315738936039,0.012652245100801656
742,742,742,2013-01-23,0.011449150638118,0.013509717632416518,0.012482059693312413
743,743,743,2013-01-24,0.0382798611809608,0.017809467420906396,0.013348156849928853
744,744,744,2013-01-25,0.0077849854788121,0.016981023824836697,0.01325778559637331
745,745,745,2013-01-28,0.0132107835354617,0.01721229523690696,0.01294134986483619
746,746,746,2013-01-29,0.011358531041746,0.01641666237501972,0.01330644319742281
747,747,747,2013-01-30,0.0114408441146965,0.016415001070335417,0.013173676648068238
748,748,748,2013-01-31,0.0087846493530307,0.010515958704749397,0.013195284747168327
749,749,749,2013-02-01,0.0240187537258507,0.013762712354157117,0.013972103077887429
750,750,750,2013-02-04,0.0167054791141645,0.014461651469897679,0.013923433694290095
751,751,751,2013-02-05,0.0099639808733694,0.014182741436222357,0.014056429137244187
752,752,752,2013-02-06,0.009009525661348,0.013696477745552656,0.013901930352982756
753,753,753,2013-02-07,0.014302592124755,0.014800066299897519,0.014029386497538527
754,754,754,2013-02-08,0.0078781883180974,0.011571953218346857,0.013933856720609912
755,755,755,2013-02-18,0.0184534411178882,0.011921545619091598,0.014333688321927955
756,756,756,2013-02-19,0.0110965867241119,0.012148066789240098,0.014135266337227795
757,757,757,2013-02-20,0.0085804114031054,0.012062243937591578,0.014183540147628404
758,758,758,2013-02-21,0.0245516476603427,0.014112055044709115,0.014427088075705887
759,759,759,2013-02-22,0.0069180999936551,0.01392003737982066,0.013957420825950825
760,760,760,2013-02-25,0.0158650271245326,0.013402354581149536,0.014144936238587586
761,761,761,2013-02-26,0.0158193517310999,0.014346907582547136,0.014324218393634704
762,762,762,2013-02-27,0.025926147396501,0.01781605478122626,0.01482847801484036
763,763,763,2013-02-28,0.0176614694105831,0.016438019131274337,0.015124302718291082
764,764,764,2013-03-01,0.0142431315163932,0.017903025435821958,0.01397969654378786
765,765,765,2013-03-04,0.0252189175470581,0.01977380352032706,0.014809883785132911
766,766,766,2013-03-05,0.0181625967415467,0.020242452522416417,0.0150456844139941
767,767,767,2013-03-06,0.0188255417349982,0.018822331390115857,0.015401256351768014
768,768,768,2013-03-07,0.021620138366999,0.019614065181399038,0.015885984649496705
769,769,769,2013-03-08,0.0138512409416161,0.019535687066443617,0.016127250915619822
770,770,770,2013-03-11,0.0109653506468411,0.016684973686400217,0.015505660292809838
771,771,771,2013-03-12,0.0273660571281115,0.01852566576371318,0.016013306864902554
772,772,772,2013-03-13,0.014004411282495,0.017561439673212536,0.016205708312956153
773,773,773,2013-03-14,0.0127845193967277,0.015794315879158277,0.016385469919402804
774,774,774,2013-03-15,0.0396668350594472,0.020957434702724497,0.017593291011531006
775,775,775,2013-03-18,0.0166082267402758,0.02208600992141144,0.018009007126872832
776,776,776,2013-03-19,0.0191878539192024,0.020450369279629618,0.018043979165030654
777,777,777,2013-03-20,0.0182931985174355,0.021308126726617718,0.01838667496471273
778,778,778,2013-03-21,0.0081294999486074,0.02037712283699366,0.018365202990689018
779,779,779,2013-03-22,0.0067274927011883,0.013789254365341877,0.017516433706919757
780,780,780,2013-03-25,0.0074335082023245,0.011954310657751616,0.01754097695495163
781,781,781,2013-03-26,0.0143209656861437,0.010980933011139879,0.017467450219790258
782,782,782,2013-03-27,0.0099814768762742,0.009318588682907617,0.017189456179084274
783,783,783,2013-03-28,0.009402807513585,0.009573250195903136,0.016402630470373984
784,784,784,2013-03-29,0.0078085525577837,0.009789462167222217,0.015933443953574017
785,785,785,2013-04-01,0.0094466091868031,0.010192082364117939,0.01570503812835544
786,786,786,2013-04-02,0.0134311690010876,0.010014123027106716,0.01514371676902351
787,787,787,2013-04-03,0.0120810944301636,0.010434046537884597,0.014854121420862412
788,788,788,2013-04-08,0.0099947518162137,0.010552435398410338,0.014433607615206004
789,789,789,2013-04-09,0.008950096017826,0.010780744090418798,0.013830272265245384
790,790,790,2013-04-10,0.007893623060355,0.010470146865129178,0.013546576175661523
791,791,791,2013-04-11,0.0043983914308337,0.008663591351078397,0.013233863832042125
792,792,792,2013-04-12,0.0042684463803407,0.0071010617411138175,0.012133977605957798
793,793,793,2013-04-15,0.0072372761097525,0.006549566599821577,0.011811733073922444
794,794,794,2013-04-16,0.0088435455239729,0.0065282565010509564,0.01162406765141031
795,795,795,2013-04-17,0.0072155390975383,0.006392639708487617,0.010078767843700362
796,796,796,2013-04-18,0.0222047070571985,0.009953902833760579,0.010345266906410968
797,797,797,2013-04-19,0.0112871567335694,0.011357644904406317,0.009969043230904633
798,798,798,2013-04-22,0.0058271220541113,0.011075614093278077,0.009375420542174908
799,799,799,2013-04-23,0.0174397476506328,0.012794854518610057,0.009818765670842786
800,800,800,2013-04-24,0.0210122815301212,0.015554203005126638,0.010498993710315782
801,801,801,2013-04-25,0.01863475712118,0.014840213017922937,0.011032386515975566
802,802,802,2013-04-26,0.011325539078553,0.014847889486919657,0.010889747153709342
803,803,803,2013-05-02,0.0072685867371177,0.015136182423520939,0.010760561908987606
804,804,804,2013-05-03,0.0157729958760454,0.014802832068603458,0.01106390421196191
805,805,805,2013-05-06,0.0087932549259378,0.012359026747766778,0.011110794800921628
806,806,806,2013-05-07,0.0068058112975804,0.009993237583046858,0.010985042520482453
807,807,807,2013-05-08,0.0082421199174654,0.009376553750829339,0.01073794494507187
808,808,808,2013-05-09,0.0057602213258641,0.009074880668578618,0.010436950987724276
809,809,809,2013-05-10,0.0091065717048817,0.007741595834345877,0.010394656696708467
810,810,810,2013-05-13,0.0085829719100084,0.007699539231159997,0.0103771745963362
811,811,811,2013-05-14,0.0075484762732438,0.007848072226292678,0.01036073903504519
812,812,812,2013-05-15,0.004216588350442,0.007042965912887998,0.010352081745502728
813,813,813,2013-05-16,0.0149155144941998,0.008874024546555137,0.01085908498901983
814,814,814,2013-05-17,0.0079767334182956,0.008648056889237917,0.010894297241807595
815,815,815,2013-05-20,0.0081883505473991,0.008569132616716057,0.010863097481018366
816,816,816,2013-05-21,0.0061979520262774,0.008299027767322779,0.010814640953815466
817,817,817,2013-05-22,0.0072814607015541,0.008912002237545198,0.010104010174975257
818,818,818,2013-05-23,0.0110751159602061,0.008143922530746457,0.01009391299529129
819,819,819,2013-05-24,0.0101724721796625,0.008583070283019838,0.010300834429841348
820,820,820,2013-05-27,0.0053224819292716,0.008009896559394337,0.009723821776443195
821,821,821,2013-05-28,0.0116245087255246,0.009095207899243778,0.00927678497622431
822,822,822,2013-05-29,0.0052954710145875,0.008698009961850457,0.008641580875910382
823,823,823,2013-05-30,0.006269137108595,0.0077368141915282376,0.008400799829721906
824,824,824,2013-05-31,0.005092330901053,0.006720785935806337,0.00829716859943311
825,825,825,2013-06-03,0.0048598694429968,0.006628263438551378,0.007777495912145081
826,826,826,2013-06-04,0.0083180461710444,0.005966970927655337,0.007754866923816823
827,827,827,2013-06-05,0.0034974437259847,0.005607365469934776,0.0075973256108836955
828,828,828,2013-06-06,0.005165205343205,0.005386579116856778,0.007450805869252248
829,829,829,2013-06-07,0.0106654203722131,0.006501197011088797,0.007684386776221248
830,830,830,2013-06-13,0.0176770499249411,0.009064633107477658,0.008092504786700266
831,831,831,2013-06-14,0.0041975716695412,0.008240538207177019,0.007883676203820876
832,832,832,2013-06-17,0.0091566699808911,0.009372383458158298,0.007960256856565987
833,833,833,2013-06-18,0.0064552757468709,0.009630397538891477,0.008066861018300696
834,834,834,2013-06-19,0.0143225180509696,0.010361817074642777,0.008038623092432591
835,835,835,2013-06-20,0.0085570038419349,0.008537807858041539,0.008066255017367794
836,836,836,2013-06-21,0.0242966477806713,0.01255762308026756,0.008833316790380758
837,837,837,2013-06-24,0.0431410889777503,0.0193545068796394,0.010592513788069944
838,838,838,2013-06-25,0.139526928487479,0.04596883742776102,0.016889917015971128
839,839,839,2013-06-26,0.0373013750177436,0.05056460882111582,0.018138786494901485
840,840,840,2013-06-27,0.0176009467255258,0.052373397397834,0.018492523378037834
841,841,841,2013-06-28,0.0377057348907151,0.05505521481984277,0.020034583042868474
842,842,842,2013-07-01,0.0178717551844802,0.05000134806118874,0.02033207096948541
843,843,843,2013-07-02,0.0146054050948627,0.025017043382665482,0.020775401163784228
844,844,844,2013-07-03,0.0173595555995812,0.021028679499032997,0.021303516330021664
845,845,845,2013-07-04,0.0221321018784717,0.02193491052962218,0.022114933995613033
846,846,846,2013-07-05,0.0111610148781866,0.01662596652711648,0.02241498854014588
847,847,847,2013-07-08,0.0209620770098282,0.01724403089218608,0.023017085246754634
848,848,848,2013-07-09,0.0108087748252705,0.01648470483826764,0.023365243870530145
849,849,849,2013-07-10,0.0169613432128946,0.01640506236093032,0.023926964721467745
850,850,850,2013-07-11,0.0326414664355195,0.018506935272339882,0.02497344310543472
851,851,851,2013-07-12,0.0244957077891191,0.02117387385452638,0.025298141098967004
852,852,852,2013-07-15,0.0326494966122741,0.023511357775015562,0.026652994667668573
853,853,853,2013-07-16,0.0161842609714716,0.024586455004255783,0.026987641857696216
854,854,854,2013-07-17,0.0221287248857389,0.02561993133882464,0.027733996578594693
855,855,855,2013-07-18,0.0169881734355421,0.022489272738829162,0.027860932549288616
856,856,856,2013-07-19,0.0252173673313493,0.0226336046472752,0.02865428319164168
857,857,857,2013-07-22,0.0168301188265734,0.01946972909013506,0.028298734193827505
858,858,858,2013-07-23,0.0266883992057843,0.0215705567369976,0.027515272776114832
859,859,859,2013-07-24,0.0204282892633802,0.021230469612525858,0.021843909003538702
860,860,860,2013-07-25,0.0243088574077702,0.02269460640697148,0.021225217688778063
861,861,861,2013-07-26,0.0151164496957191,0.020674422879845437,0.021106908306406314
862,862,862,2013-07-29,0.0124310589477444,0.01979461090407964,0.019903352309121998
863,863,863,2013-07-30,0.025806664009191,0.01961826386476098,0.0202812051102987
864,864,864,2013-07-31,0.009159168355669,0.01736443968321874,0.02002186050367043
865,865,865,2013-08-01,0.0165330603336535,0.0158092802683954,0.0199825035862453
866,866,866,2013-08-02,0.0094409004958449,0.01467417042842056,0.01937816066326307
867,867,867,2013-08-05,0.0073895208180869,0.013665862802489059,0.01919856570802023
868,868,868,2013-08-06,0.0097606149046439,0.010456652981579639,0.0186651627506305
869,869,869,2013-08-07,0.0129140534514182,0.011207630000729479,0.018765414113780392
870,870,870,2013-08-08,0.0103875337092837,0.009978524675855522,0.018452375565989394
871,871,871,2013-08-09,0.0156437398679772,0.011219092550281981,0.017642960015154047
872,872,872,2013-08-12,0.012359950603839,0.012213178507432402,0.017065066815854995
873,873,873,2013-08-13,0.00610685850432,0.01148242722736762,0.015801131667857182
874,874,874,2013-08-14,0.0093204258269744,0.01076370170247886,0.015474282375262079
875,875,875,2013-08-15,0.0082417277711113,0.01033454051484438,0.014812996798375047
876,876,876,2013-08-16,0.1203777047610709,0.03128133349346312,0.01973630781387642
877,877,877,2013-08-19,0.0112200781214254,0.0310533589969804,0.01906977023245147
878,878,878,2013-08-20,0.0168022367299503,0.03319243464210646,0.01906844251356466
879,879,879,2013-08-21,0.0164943530488892,0.03462722008648942,0.0185830117441887
880,880,880,2013-08-22,0.0093630463884867,0.0348514838099645,0.018056095416812818
881,881,881,2013-08-23,0.0184471614391396,0.014465375145578241,0.017776967037354218
882,882,882,2013-08-26,0.0082569252038232,0.013872744562057799,0.017450323013930607
883,883,883,2013-08-27,0.0081788602481205,0.01214806926569184,0.01724783736156756
884,884,884,2013-08-28,0.0132047344110659,0.011490145538127178,0.016647745475942558
885,885,885,2013-08-29,0.0087551486777877,0.011368565995987378,0.016628506443662493
886,886,886,2013-08-30,0.0116339494429914,0.01000592359675774,0.01639521544886906
887,887,887,2013-09-02,0.0098391684041717,0.01032237223682744,0.016414180587360813
888,888,888,2013-09-03,0.0078814506726855,0.01026289032174044,0.016437605818532177
889,889,889,2013-09-04,0.0031602517992923,0.00825399379938572,0.016123302813515435
890,890,890,2013-09-05,0.0044041675370858,0.00738379757124534,0.015718070150928177
891,891,891,2013-09-06,0.0068425385261273,0.00642551538787252,0.015549260856492159
892,892,892,2013-09-09,0.0183399520811689,0.008125672123271959,0.01567765191426319
893,893,893,2013-09-10,0.0092554175120257,0.00840046549114,0.015529817005129223
894,894,894,2013-09-11,0.0153429552029553,0.0108370061718726,0.015969631133635667
895,895,895,2013-09-12,0.0161255264516346,0.01318127795478236,0.01629368354433377
896,896,896,2013-09-13,0.0116214242420316,0.01413705509796322,0.016454621471520454
897,897,897,2013-09-16,0.0096529334871287,0.01239965137915518,0.011182013315618442
898,898,898,2013-09-17,0.0101860943244405,0.012585786741638141,0.011132775991952495
899,899,899,2013-09-18,0.009205464932348,0.01135828868751668,0.010771024953971434
900,900,900,2013-09-23,0.0067501239506654,0.00948320818732284,0.010307014044532206
901,901,901,2013-09-24,0.012625144103815,0.009683952159679519,0.01046235203097641
902,902,902,2013-09-25,0.0097746166617726,0.009708288794608302,0.010049373708244647
903,903,903,2013-09-26,0.0110804581723842,0.00988716156419704,0.010183827659128505
904,904,904,2013-09-27,0.0058873325358239,0.00922353508489222,0.010074707291876286
905,905,905,2013-09-30,0.0036534983431225,0.008604209963383642,0.009619886526736125
906,906,906,2013-10-08,0.0077257336613764,0.00762432787489592,0.009570866764049871
907,907,907,2013-10-09,0.0046138814480465,0.0065921808321507,0.009236577811909638
908,908,908,2013-10-10,0.010535636830997,0.006483216563873259,0.009269742975091796
909,909,909,2013-10-11,0.0120899328832932,0.00772373663336712,0.009470146889882639
910,910,910,2013-10-14,0.0046050128423825,0.00791403953321912,0.009538945034791696
911,911,911,2013-10-15,0.0081034547435055,0.007989583749644941,0.009715101568430728
912,912,912,2013-10-16,0.0099196167241358,0.0090507308048628,0.009861629101669229
913,913,913,2013-10-17,0.0064804802100729,0.008239699480677981,0.009296892345902752
914,914,914,2013-10-18,0.0070354214844162,0.00722879720090258,0.009191178249349919
915,915,915,2013-10-21,0.0098533628931352,0.00827846721105312,0.008929769091739438
916,916,916,2013-10-22,0.005545499588728,0.007766876180097621,0.008425958288743885
917,917,917,2013-10-23,0.0167859109047579,0.009140135016222042,0.008671886225064186
918,918,918,2013-10-24,0.0136550922009948,0.010575057414406421,0.008862465211438762
919,919,919,2013-10-25,0.0127903637132845,0.01172604586018008,0.008986478039478952
920,920,920,2013-10-28,0.0091731897488894,0.01159001123133092,0.008984941125980925
921,921,921,2013-10-29,0.028598139556216,0.01620053922482852,0.010025322821483332
922,922,922,2013-10-30,0.0141259927480114,0.01566855559347922,0.010096791804540305
923,923,923,2013-10-31,0.0099530878423024,0.014928154721740739,0.010105290432184581
924,924,924,2013-11-01,0.0095029885286258,0.014270679684809,0.010030172830100848
925,925,925,2013-11-04,0.0054812216668619,0.0135322860684035,0.010010834217293133
926,926,926,2013-11-05,0.0072175372708558,0.00925616561133146,0.010180550356709004
927,927,927,2013-11-06,0.0072637010361358,0.00788370726895634,0.01015854880312612
928,928,928,2013-11-07,0.0108147231742188,0.00805603433533962,0.010453826980562896
929,929,929,2013-11-08,0.0102100955292478,0.00819745573546402,0.010438325013812933
930,930,930,2013-11-11,0.0072172397812722,0.00854465935834608,0.01020629200895479
931,931,931,2013-11-12,0.0077289147573956,0.00864693485565404,0.010355049243003032
932,932,932,2013-11-13,0.0083734618795833,0.008868887024343542,0.010367906725673406
933,933,933,2013-11-14,0.0064130084516684,0.00798854407983346,0.010200925379365434
934,934,934,2013-11-15,0.0133965983103503,0.00862584463605396,0.0105302643365215
935,935,935,2013-11-18,0.0097151961593788,0.009125435911675282,0.010657872654376862
936,936,936,2013-11-19,0.0076634223731297,0.0091123374348221,0.010553589772471839
937,937,937,2013-11-20,0.0055578881427527,0.00854922268745598,0.01055417970361587
938,938,938,2013-11-21,0.0091149280329582,0.00908960660371394,0.010188894804958744
939,939,939,2013-11-22,0.0077204611353636,0.0079543791687166,0.009906293325642971
940,940,940,2013-11-25,0.007647890433755,0.00754091802359184,0.009661413645665376
941,941,941,2013-11-26,0.0061310281958318,0.00723443918813226,0.00951654880980549
942,942,942,2013-11-27,0.0118632947631519,0.0084955205122121,0.008719651438707201
943,943,943,2013-11-28,0.0063175564308744,0.00793604619179534,0.008347821137891152
944,944,944,2013-11-29,0.0028391725173272,0.006959788468188059,0.008009063265273286
945,945,945,2013-12-02,0.0305579910180677,0.0115418085850506,0.009011682431437186
946,946,946,2013-12-03,0.0069484417795773,0.0117052913017997,0.009081550055852206
947,947,947,2013-12-04,0.0085672261485627,0.01104607757888186,0.009145820954790627
948,948,948,2013-12-05,0.0057407891563128,0.01093072412396954,0.009073301341465724
949,949,949,2013-12-06,0.0042137031716259,0.01120563025482928,0.008758967055627967
950,950,950,2013-12-09,0.0033930601520884,0.00577264408163342,0.008434346323382282
951,951,951,2013-12-10,0.0044978318772075,0.005282522101159461,0.00830485070890301
952,952,952,2013-12-11,0.0053221762438259,0.0046335121202121,0.008190244113018738
953,953,953,2013-12-12,0.0038022597280103,0.0042458062345516,0.00797256782008669
954,954,954,2013-12-13,0.0066849086928539,0.0047400473387972,0.007985515450619332
955,955,955,2013-12-16,0.00752315024729,0.00556606535783752,0.007705827447616462
956,956,956,2013-12-17,0.0048563014786045,0.005637759278116919,0.007474451510436732
957,957,957,2013-12-18,0.0040955020627409,0.00539242444189992,0.007304550543275362
958,958,958,2013-12-19,0.0089556710193261,0.006423106700163081,0.007466349727874096
959,959,959,2013-12-20,0.0144278985243549,0.00797170466646328,0.007719348322702509
960,960,960,2013-12-23,0.0119569048186026,0.0088584555807258,0.00792108373619008
961,961,961,2013-12-24,0.0090497138781373,0.00969713806063236,0.00798783723354162
962,962,962,2013-12-25,0.0087494600213975,0.01062792965236368,0.008112524463330462
963,963,963,2013-12-26,0.0092478732877687,0.010686370106052199,0.007987980583550311
964,964,964,2013-12-27,0.0086207284134701,0.00952493608387524,0.00809765543986439
965,965,965,2013-12-30,0.0040705047260831,0.00794765606537134,0.008156290306948005
966,966,966,2013-12-31,0.0097553173941424,0.00808877676857236,0.007165686801046801
967,967,967,2014-01-02,0.0041747136087019,0.00717382748603324,0.00703360450719559
968,968,968,2014-01-03,0.0060854544829663,0.0065413437250727595,0.006915424904071952
969,969,969,2014-01-06,0.009603810511995,0.006737960144777741,0.00709937830196158
970,970,970,2014-01-07,0.0061630240603997,0.00715646401164106,0.007192203106188904
971,971,971,2014-01-08,0.0127561729252989,0.00775663511787236,0.0076380656191989285
972,972,972,2014-01-09,0.0076342693867203,0.00844854627347604,0.007787419786318585
973,973,973,2014-01-10,0.0127262272492102,0.00977670082672482,0.008139993643717838
974,974,974,2014-01-13,0.007359512483625,0.00932784122105082,0.008309386632080442
975,975,975,2014-01-14,0.0088720452957389,0.00986964546811866,0.008413535994122586
976,976,976,2014-01-15,0.0049024649760383,0.008298903878266541,0.008288741457396314
977,977,977,2014-01-16,0.0068081607313667,0.00813368214719582,0.008381687136099276
978,978,978,2014-01-17,0.0073647223459993,0.00706138116655364,0.008537364292444912
979,979,979,2014-01-20,0.0073329815968365,0.00705607498919594,0.008460093367564456
980,980,980,2014-01-21,0.0070031346965049,0.006682292869349141,0.008106533185285886
981,981,981,2014-01-22,0.0098611805632477,0.00767403598679102,0.008006736792173749
982,982,982,2014-01-23,0.0043712901446158,0.007186661869440841,0.007783954709625105
983,983,983,2014-01-24,0.0057577127969212,0.00686525995962522,0.007641490556078614
984,984,984,2014-01-27,0.0063109922413034,0.0066608620885186005,0.007501639077675504
985,985,985,2014-01-28,0.0049641256250903,0.0062530602742356806,0.007327515135371705
